date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog
12.11.18;35.1;48.0;MŠr 17;0.0;0.0;Mai 14;50;16. Nov;50;19.91;Yes
13.11.18;44.1;51.1;Jan 19;0.0;0.0;Feb 91;300;14. Sep;310;18. Dez;Yes
15.11.18;36.0;43.0;0.88;0.0;0.0;Okt 29;50;21. MŠr;40;29.97;Yes
18.11.18;37.0;59.0;0.0;0.0;0.0;Jan 57;100;08. Mai;130;16. Nov;No
19.11.18;43.0;64.9;0.0;0.0;0.0;MŠr 36;230;Dez 97;220;16. Nov;Yes
23.11.18;27. Jan;45.0;0.0;0.0;0.0;Jul 83;100;14. Sep;40;18. Dez;No
26.11.18;39.0;63.0;0.01;0.0;0.0;Sep 84;250;23. Apr;250;31.09;Yes
04.12.18;41.0;53.1;0.0;0.0;0.0;04. MŠr;340;Dez 97;30;18. Dez;No
06.12.18;25. Feb;46.0;0.0;0.0;0.0;03. Aug;220;12. Aug;240;14. Sep;No
18.12.18;34.0;53.1;0.0;0.0;0.0;02. Jan;50;14. Sep;40;18. Dez;No
28.12.18;50.0;68.0;Jan 61;0.0;0.0;Sep 84;20;21. MŠr;200;31.09;Yes
02.01.19;46.9;54.0;0.01;0.0;0.0;Mai 14;90;Dez 97;70;19. Jan;No
04.01.19;46.0;60.1;0.54;0.0;0.0;Jul 16;130;21. MŠr;120;29. Aug;Yes
09.01.19;37.0;57.0;0.0;0.0;0.0;09. Apr;290;18. Dez;310;29. Aug;No
20.01.19;26. Feb;59.0;0.61;0.0;0.0;12. MŠr;220;23.94;300;31.99;Yes
26.01.19;22. Jan;51.1;0.0;0.0;0.0;Feb 46;240;16. Nov;240;21. MŠr;No
27.01.19;26. Feb;53.1;0.0;0.0;0.0;Feb 91;210;10. Jul;250;19. Jan;No
30.01.19;21. Feb;44.1;0.0;0.0;0.0;Aug 28;230;25. Mai;240;31.99;No
01.02.19;27. Jan;57.9;0.0;0.0;0.0;Mai 37;230;18. Dez;240;23. Apr;No
05.02.19;37.9;75.9;0.0;0.0;0.0;Jan 57;340;12. Aug;350;Dez 97;No
07.02.19;60.1;79.0;0.0;0.0;0.0;Dez 75;230;23. Apr;230;27.96;No
12.02.19;41.0;48.0;0.17;0.0;0.0;Mai 37;310;17.0;300;27. Jul;Yes
13.02.19;39.0;57.0;0.0;0.0;0.0;10. Jul;280;21. MŠr;270;33.11;No
14.02.19;29. Jan;64.0;0.0;0.0;0.0;04. Jul;180;14.99;190;21. MŠr;No
15.02.19;48.9;66.9;0.0;0.0;0.0;Okt 51;230;23. Apr;230;29.97;No
20.02.19;32.0;37.0;0.39;0.0;0.0;Jul 61;80;14. Sep;80;18. Dez;Yes
06.03.19;27. Jan;42.1;0.0;0.0;0.0;Mai 59;320;16. Nov;270;25. Mai;No
15.03.19;57.9;73.9;0.31;0.0;0.0;13.42;220;25.95;220;35.12;Yes
23.03.19;35.1;62.1;0.0;0.0;0.0;06. Apr;270;17.0;310;25. Mai;No
29.03.19;45.0;73.9;0.0;0.0;0.0;Aug 28;230;17.0;220;21. MŠr;No
01.04.19;34.0;53.1;0.0;0.0;0.0;Mai 82;50;17.0;50;21.92;No
04.04.19;48.0;75.0;0.0;0.0;0.0;Mai 14;180;14. Sep;180;19.91;No
05.04.19;54.0;60.1;0.54;0.0;0.0;Jun 93;100;17.0;100;25. Mai;Yes
07.04.19;52.0;71.1;0.0;0.0;0.0;Mai 14;210;12. Aug;210;14.99;Yes
18.04.19;61.0;80.1;0.0;0.0;0.0;Nov 41;230;23. Apr;200;29. Aug;No
19.04.19;64.0;73.0;Jan 31;0.0;0.0;14.54;200;31.09;180;50.11;Yes
24.04.19;57.9;84.0;0.0;0.0;0.0;Apr 92;240;14. Sep;220;18. Dez;No
25.04.19;59.0;82.0;0.0;0.0;0.0;Mai 14;240;17.0;220;21.92;No
26.04.19;51.1;77.0;0.21;0.0;0.0;Dez 97;230;36.01;230;46.08;Yes
28.04.19;55.9;82.0;0.0;0.0;0.0;09. Apr;40;25. Mai;50;31.99;No
02.05.19;63.0;84.9;0.0;0.0;0.0;Sep 17;250;16. Nov;230;21.92;No
23.05.19;64.0;84.0;0.0;0.0;0.0;08. Mai;230;19.91;240;21.92;Yes
24.05.19;68.0;93.0;0.0;0.0;0.0;Mai 82;280;14. Sep;330;21. MŠr;Yes
25.05.19;71.1;91.9;0.0;0.0;0.0;Jun 71;200;16. Nov;180;21.92;No
31.05.19;64.0;91.0;0.67;0.0;0.0;Feb 46;290;25. Mai;310;44.07;Yes
01.06.19;61.0;84.0;0.0;0.0;0.0;Feb 91;40;12. Aug;40;14.99;No
05.06.19;68.0;88.0;0.29;0.0;0.0;Okt 51;220;21.92;220;25.95;Yes
07.06.19;71.1;78.1;0.53;0.0;0.0;04. Jul;230;12. Aug;90;16. Nov;Yes
20.06.19;69.1;93.0;0.3;0.0;0.0;Okt 74;240;27.96;310;46.98;Yes
23.06.19;66.9;81.0;0.0;0.0;0.0;04. MŠr;90;12. Aug;80;17.0;No
24.06.19;64.0;95.0;0.0;0.0;0.0;Jul 38;240;21. MŠr;240;25. Mai;No
01.07.19;72.0;90.0;0.0;0.0;0.0;Mai 14;50;14.99;40;18. Dez;No
04.07.19;72.0;96.1;1.0;0.0;0.0;MŠr 58;220;21. MŠr;230;29.97;Yes
09.07.19;73.0;84.9;0.0;0.0;0.0;Jun 26;50;14. Sep;60;18. Dez;No
26.07.19;64.9;87.1;0.0;0.0;0.0;03. Aug;40;14. Sep;140;17.0;No
27.07.19;63.0;88.0;0.0;0.0;0.0;01. Dez;90;Aug 95;170;14. Sep;No
28.07.19;63.0;90.0;0.0;0.0;0.0;Feb 68;180;Aug 95;130;Dez 97;No
01.08.19;66.9;91.0;0.87;0.0;0.0;Apr 47;130;33.11;140;50.11;Yes
04.08.19;68.0;89.1;0.16;0.0;0.0;Jan 79;240;19.91;230;23. Apr;No
06.08.19;64.9;90.0;0.16;0.0;0.0;Apr 92;230;17.0;230;34.0;Yes
08.08.19;68.0;91.0;0.12;0.0;0.0;MŠr 36;240;19.91;240;23.94;Yes
09.08.19;66.9;93.0;0.0;0.0;0.0;MŠr 13;270;14. Sep;240;18. Dez;No
11.08.19;69.1;88.0;0.0;0.0;0.0;Jun 49;110;14. Sep;110;21. MŠr;No
12.08.19;68.0;90.0;0.0;0.0;0.0;Apr 47;190;Dez 97;150;19. Jan;No
21.08.19;71.1;91.0;0.12;0.0;0.0;Nov 18;280;23. Apr;280;36.91;Yes
23.08.19;71.1;91.9;0.28;0.0;0.0;Jun 93;220;21.92;210;27. Jul;Yes
27.08.19;64.9;81.0;0.01;0.0;0.0;MŠr 36;40;Aug 95;80;12. Aug;Yes
29.08.19;61.0;86.0;0.0;0.0;0.0;Feb 91;50;Dez 97;40;16. Nov;No
04.09.19;70.0;88.0;0.0;0.0;0.0;MŠr 58;170;10. Jul;150;14. Sep;Yes
14.09.19;69.1;82.9;0.0;0.0;0.0;03. Aug;110;08. Mai;150;16. Nov;No
19.09.19;54.0;75.0;0.0;0.0;0.0;Jun 93;40;17.0;60;23. Apr;No
23.09.19;62.1;91.0;0.0;0.0;0.0;Jul 61;230;16. Nov;230;23. Apr;No
29.09.19;69.1;95.0;0.0;0.0;0.0;Mai 37;100;14. Sep;110;19. Jan;No
01.10.19;66.9;89.1;0.0;0.0;0.0;MŠr 58;160;10. Jul;150;19. Jan;No
02.10.19;69.1;96.1;0.0;0.0;0.0;Apr 92;220;12. Aug;230;14.99;No
04.10.19;68.0;93.9;0.0;0.0;0.0;08. Mai;80;19.91;60;25.95;No
08.10.19;59.0;71.1;0.01;0.0;0.0;08. Mai;40;17.0;40;25. Mai;Yes
09.10.19;55.9;72.0;0.0;0.0;0.0;Jun 49;80;16. Nov;80;21. MŠr;Yes
11.10.19;50.0;80.1;0.0;0.0;0.0;Feb 91;300;12. Aug;290;14.99;No
13.10.19;59.0;75.0;0.39;0.0;0.0;Feb 91;250;16. Nov;240;21.92;Yes
14.10.19;50.0;78.1;0.0;0.0;0.0;MŠr 36;240;Aug 95;330;14.99;No
15.10.19;46.0;77.0;0.0;0.0;0.0;Feb 24;90;Dez 97;90;16. Nov;No
28.10.19;53.1;75.0;0.0;0.0;0.0;Mai 37;80;16. Nov;80;23. Apr;No
31.10.19;55.0;84.9;0.23;0.0;0.0;14. Sep;270;27.96;260;38.03;Yes
01.11.19;39.0;59.0;0.0;0.0;0.0;Apr 47;340;14. Sep;290;23.94;No
03.11.19;36.0;60.1;0.0;0.0;0.0;Feb 24;40;12. Aug;40;19. Jan;No
06.11.19;48.0;64.9;0.0;0.0;0.0;Mai 82;50;14. Sep;110;17.0;No
11.11.19;41.0;70.0;0.0;0.0;0.0;08. Mai;220;17.0;230;23. Apr;No
14.11.19;24. MŠr;48.0;0.26;0.0;0.0;Feb 24;100;10. Jul;100;12. Aug;Yes
17.11.19;39.9;53.1;0.0;0.0;0.0;Okt 96;30;19.91;30;29.97;No
19.11.19;41.0;55.9;0.0;0.0;0.0;02. Jan;240;08. Mai;140;Dez 97;Yes
24.11.19;37.9;61.0;0.31;0.0;0.0;Jul 61;300;19.91;280;31.99;Yes
27.11.19;48.9;64.0;0.2;0.0;0.0;Aug 28;210;23. Apr;210;29. Aug;Yes
01.12.19;46.0;66.0;0.46;0.0;0.0;Jul 16;200;17.0;190;23. Apr;Yes
08.12.19;26. Feb;52.0;0.11;0.0;0.0;MŠr 58;90;Dez 97;110;14.99;Yes
14.12.19;43.0;55.0;0.09;0.0;0.0;Jun 71;240;16. Nov;290;23. Apr;Yes
24.12.19;42.1;64.9;0.0;0.0;0.0;Jun 71;40;14.99;50;21.92;No
06.01.20;30.0;60.1;0.0;0.0;0.0;MŠr 13;250;Dez 97;250;19.91;No
10.01.20;41.0;64.9;0.0;0.0;0.0;Apr 47;150;12. Aug;140;14.99;No
14.01.08;30. Sep;52.0;0.0;0.0;0.0;Apr 25;270;16. Nov;290;21.92;Yes
16.01.08;21.0;46.0;0.0;0.0;0.0;Feb 68;50;10. Jul;40;12. Aug;No
05.02.08;48.0;75.9;0.0;0.0;0.0;10. Jul;240;25. Mai;240;33.11;Yes
22.02.08;32.0;42.1;0.29;0.0;0.0;Jun 93;220;12. Aug;100;14. Sep;Yes
25.02.08;35.1;61.0;0.01;0.0;0.0;Apr 25;240;12. Aug;240;14.99;Yes
27.02.08;28. Sep;48.9;0.0;0.0;0.0;Okt 29;300;17. Sep;290;25.95;No
01.03.08;39.9;64.9;0.0;0.0;0.0;Sep 84;270;21.92;270;29. Aug;No
27.03.08;46.9;77.0;0.0;0.0;0.0;13.42;230;25.95;240;34.9;No
28.03.08;57.0;81.0;0.0;0.0;0.0;Okt 74;230;23.94;230;29.97;No
18.04.08;46.0;86.0;0.0;0.0;0.0;Mai 14;220;14.99;220;17. Sep;No
25.04.08;55.0;82.0;0.0;0.0;0.0;Jul 38;210;14.99;220;17.0;Yes
07.05.08;51.1;82.9;0.0;0.0;0.0;Sep 62;210;21. MŠr;210;23.94;No
10.05.08;55.9;80.1;0.0;0.0;0.0;Jul 16;40;21.92;20;25. Mai;Yes
18.05.08;53.1;79.0;0.57;0.0;0.0;Okt 51;220;25.95;290;29.97;Yes
21.05.08;52.0;75.0;0.0;0.0;0.0;03. Aug;250;19.91;240;23.94;Yes
01.06.08;64.9;91.0;0.14;0.0;0.0;Apr 92;350;21.92;330;31.09;Yes
04.06.08;72.0;93.9;0.0;0.0;0.0;Okt 51;220;21.92;240;25.95;No
09.06.08;73.9;100.0;0.0;0.0;0.0;MŠr 13;40;12. Aug;40;14. Sep;No
12.06.08;73.9;89.1;0.0;0.0;0.0;06. Apr;110;Dez 97;130;16. Nov;Yes
18.06.08;55.9;84.9;0.0;0.0;0.0;MŠr 13;290;14. Sep;280;17. Sep;No
20.06.08;63.0;91.0;0.0;0.0;0.0;Mai 14;220;23. Apr;200;27.96;Yes
22.06.08;64.9;87.1;0.93;0.0;0.0;Jun 93;200;23. Apr;200;29.97;Yes
28.06.08;70.0;98.1;0.0;0.0;0.0;Okt 29;230;23.94;220;29. Aug;No
03.07.08;66.9;91.9;0.0;0.0;0.0;09. Apr;230;17.0;220;21. MŠr;No
11.07.08;72.0;87.1;0.03;0.0;0.0;MŠr 58;90;14. Sep;30;19.91;Yes
13.07.08;68.0;91.0;0.0;0.0;0.0;Mai 14;180;14. Sep;160;17.0;No
17.07.08;64.0;89.1;0.0;0.0;0.0;Mai 37;50;14.99;100;19.91;Yes
20.07.08;71.1;93.0;0.0;0.0;0.0;MŠr 36;20;12. Aug;10;14.99;No
27.07.08;72.0;91.0;0.09;0.0;0.0;Jun 71;230;25.95;240;36.01;Yes
28.07.08;70.0;93.0;0.0;0.0;0.0;Feb 91;100;Aug 95;110;14. Sep;Yes
04.08.08;66.0;93.9;0.0;0.0;0.0;Feb 24;230;14.99;220;19.91;No
06.08.08;73.0;96.1;0.0;0.0;0.0;03. Aug;310;14. Sep;320;17.0;Yes
07.08.08;73.0;93.0;0.0;0.0;0.0;Apr 92;220;17. Sep;220;21.92;No
20.08.08;68.0;91.9;0.56;0.0;0.0;Jun 71;140;17.0;160;21. MŠr;Yes
24.08.08;66.9;91.0;0.0;0.0;0.0;MŠr 36;170;10. Jul;160;14. Sep;No
28.08.08;72.0;89.1;0.21;0.0;0.0;MŠr 13;150;Dez 97;10;14.99;Yes
06.09.08;71.1;88.0;Apr 72;0.0;0.0;Sep 62;50;21. MŠr;310;31.99;Yes
09.09.08;70.0;87.1;0.0;0.0;0.0;Jun 71;230;14. Sep;230;16. Nov;Yes
23.09.08;59.0;75.9;0.0;0.0;0.0;Okt 29;40;21.92;40;25.95;Yes
28.09.08;66.9;82.9;0.0;0.0;0.0;Feb 91;270;12. Aug;240;17.0;Yes
01.10.08;51.1;73.0;0.25;0.0;0.0;MŠr 36;310;Dez 97;320;17. Sep;Yes
09.10.08;64.0;75.9;0.29;0.0;0.0;Feb 46;150;08. Mai;120;10. Jul;Yes
14.10.08;48.9;84.9;0.0;0.0;0.0;01. Dez;230;10. Jul;230;12. Aug;Yes
28.10.08;34.0;55.0;0.0;0.0;0.0;Aug 72;300;21. MŠr;310;29.97;No
01.11.08;37.9;77.0;0.0;0.0;0.0;Jan 79;230;Aug 95;200;12. Aug;No
16.11.08;36.0;55.9;0.0;0.0;0.0;Jun 26;270;19.91;260;23.94;No
21.11.08;28.0;44.1;0.05;0.39;0.0;Jul 83;300;19.91;310;27.96;Yes
30.11.08;39.0;59.0;0.96;0.0;0.0;Jun 93;280;21. MŠr;280;25.95;Yes
04.12.08;33.1;57.9;0.0;0.0;0.0;Aug 72;220;17. Sep;230;21.92;No
09.12.08;36.0;66.0;0.0;0.0;0.0;Aug 72;170;21.92;160;29. Aug;No
12.12.08;36.0;57.9;0.09;0.0;0.0;Aug 95;310;17.0;320;25. Mai;Yes
16.12.08;44.1;61.0;0.02;0.0;0.0;Jul 16;50;21. MŠr;40;27.96;Yes
26.12.08;37.0;48.0;0.04;0.0;0.0;Apr 92;100;14.99;90;19.91;Yes
27.12.08;43.0;59.0;0.01;0.0;0.0;MŠr 36;180;08. Mai;210;Aug 95;Yes
30.12.08;37.0;64.0;0.0;0.0;0.0;Mai 82;210;14. Sep;200;17.0;No
05.01.09;53.1;60.1;0.0;0.0;0.0;Mai 82;240;14. Sep;240;16. Nov;Yes
09.01.09;27.0;50.0;0.0;0.0;0.0;MŠr 58;290;12. Aug;250;14. Sep;No
10.01.09;33.1;64.0;0.0;0.0;0.0;Okt 74;230;23.94;230;29. Aug;No
11.01.09;39.9;57.9;0.06;0.0;0.0;Jun 26;220;23. Apr;230;29.97;Yes
17.01.09;10. Sep;36.0;0.0;0.0;0.0;Mai 82;200;14. Sep;180;17. Sep;No
24.01.09;36.0;57.0;0.0;0.0;0.0;Mai 59;30;12. Aug;30;14.99;No
28.01.09;42.1;66.9;0.42;0.0;0.0;Sep 17;220;31.99;290;40.04;Yes
29.01.09;30.0;54.0;0.0;0.0;0.0;Feb 91;20;12. Aug;20;14. Sep;No
06.02.09;19. Sep;55.0;0.0;0.0;0.0;Mai 82;220;17.0;220;21.92;No
07.02.09;30. Sep;71.1;0.0;0.0;0.0;Jun 71;220;17.0;220;21. MŠr;No
26.02.09;37.0;64.9;0.0;0.0;0.0;Jul 38;220;17. Sep;220;21.92;No
27.02.09;53.1;72.0;0.03;0.0;0.0;Sep 62;220;25.95;220;31.09;Yes
04.03.09;19. Sep;50.0;0.0;0.0;0.0;Feb 91;220;14. Sep;220;16. Nov;No
11.03.09;61.0;82.9;0.0;0.0;0.0;Sep 84;240;17. Sep;230;23. Apr;No
17.03.09;43.0;62.1;0.0;0.0;0.0;Jul 38;40;14.99;20;19.91;Yes
18.03.09;43.0;68.0;0.0;0.0;0.0;Apr 92;230;12. Aug;240;14. Sep;Yes
19.03.09;45.0;75.9;0.64;0.0;0.0;10. Jul;310;21. MŠr;310;33.11;Yes
22.03.09;30. Sep;66.9;0.0;0.0;0.0;MŠr 36;210;10. Jul;170;14. Sep;No
23.03.09;42.1;66.0;0.0;0.0;0.0;Mai 82;50;19.91;30;21.92;No
26.03.09;46.0;69.1;0.43;0.0;0.0;Mai 37;220;25. Mai;210;29. Aug;Yes
27.03.09;57.0;68.0;0.62;0.0;0.0;MŠr 36;170;14. Sep;180;16. Nov;Yes
29.03.09;50.0;77.0;0.0;0.0;0.0;17.45;230;31.09;240;40.04;Yes
30.03.09;44.1;66.9;0.0;0.0;0.0;06. Apr;270;16. Nov;270;21. MŠr;No
06.04.09;48.0;71.1;0.46;0.0;0.0;Nov 18;280;19.91;290;31.09;Yes
10.04.09;54.0;78.1;0.35;0.0;0.0;Okt 74;230;29.97;230;34.9;Yes
23.04.09;41.0;80.1;0.0;0.0;0.0;Mai 37;280;19.91;280;25.95;No
28.04.09;55.0;84.9;0.0;0.0;0.0;Sep 62;220;17. Sep;230;23. Apr;No
29.04.09;57.9;82.9;0.0;0.0;0.0;Aug 28;90;17.0;90;21.92;No
30.04.09;55.0;75.9;0.0;0.0;0.0;Mai 59;190;16. Nov;190;21. MŠr;Yes
02.05.09;66.0;84.0;0.0;0.0;0.0;Sep 84;230;17.0;230;21.92;No
03.05.09;64.0;86.0;0.0;0.0;0.0;Nov 18;230;25.95;220;31.99;No
05.05.09;60.1;73.0;0.98;0.0;0.0;Mai 14;210;Dez 97;210;14.99;Yes
12.05.09;46.9;75.9;0.0;0.0;0.0;MŠr 36;20;14. Sep;30;19.91;Yes
16.05.09;70.0;87.1;0.01;0.0;0.0;Sep 62;190;17. Sep;240;21.92;Yes
25.05.09;66.9;82.9;0.13;0.0;0.0;Mai 37;160;23. Apr;170;29. Aug;Yes
31.05.09;64.9;88.0;0.0;0.0;0.0;Apr 92;310;14.99;300;21.92;No
08.06.09;66.0;91.0;0.0;0.0;0.0;MŠr 13;220;10. Jul;230;14.99;Yes
18.06.09;71.1;91.0;0.03;0.0;0.0;Jun 26;240;Dez 97;230;17.0;No
19.06.09;70.0;91.0;0.0;0.0;0.0;04. Jul;330;14. Sep;330;17.0;Yes
23.06.09;68.0;89.1;0.02;0.0;0.0;Mai 37;40;14. Sep;30;16. Nov;Yes
24.06.09;68.0;91.0;0.0;0.0;0.0;MŠr 58;40;12. Aug;330;14.99;Yes
05.07.09;70.0;82.0;0.03;0.0;0.0;Feb 91;50;Aug 95;80;10. Jul;Yes
06.07.09;70.0;82.9;0.12;0.0;0.0;Mai 14;40;12. Aug;40;14. Sep;Yes
08.07.09;64.9;91.0;0.0;0.0;0.0;Mai 37;40;Dez 97;40;16. Nov;No
12.07.09;72.0;97.0;0.0;0.0;0.0;Jul 61;230;17. Sep;230;25. Mai;Yes
24.07.09;71.1;91.9;0.34;0.0;0.0;MŠr 36;190;12. Aug;270;14.99;Yes
25.07.09;66.9;96.1;0.0;0.0;0.0;Apr 92;200;25. Mai;90;40.04;Yes
26.07.09;73.0;99.0;0.06;0.0;0.0;Sep 17;220;21.92;230;29. Aug;No
02.08.09;73.9;82.9;0.27;0.0;0.0;Aug 95;230;16. Nov;230;21.92;Yes
04.08.09;66.9;95.0;0.0;0.0;0.0;MŠr 58;240;Dez 97;230;31.99;Yes
07.08.09;68.0;88.0;0.0;0.0;0.0;MŠr 36;180;14. Sep;180;14.99;Yes
12.08.09;71.1;84.0;0.03;0.0;0.0;Feb 24;30;12. Aug;30;19.91;Yes
16.08.09;69.1;90.0;0.08;0.0;0.0;02. Jan;170;16. Nov;170;19.91;Yes
18.08.09;72.0;96.1;0.0;0.0;0.0;Jul 61;230;17. Sep;250;25.95;Yes
31.08.09;64.9;72.0;0.14;0.0;0.0;Mai 59;50;12. Aug;50;16. Nov;Yes
01.09.09;61.0;79.0;0.0;0.0;0.0;09. Apr;40;21. MŠr;50;25.95;No
04.09.09;57.9;87.1;0.0;0.0;0.0;Feb 91;50;12. Aug;20;21. MŠr;No
06.09.09;63.0;87.1;0.0;0.0;0.0;Jun 26;100;19.91;90;27.96;No
11.09.09;55.9;82.9;0.0;0.0;0.0;Feb 91;280;12. Aug;70;21.92;Yes
14.09.09;57.0;87.1;0.0;0.0;0.0;02. Jan;90;12. Aug;120;16. Nov;Yes
16.09.09;66.9;79.0;0.05;0.0;0.0;04. Jul;40;14. Sep;40;17.0;Yes
26.09.09;63.0;68.0;0.32;0.0;0.0;Jun 49;90;14. Sep;110;17. Sep;Yes
27.09.09;61.0;81.0;0.1;0.0;0.0;Feb 91;260;14. Sep;270;21.92;Yes
02.10.09;55.0;77.0;0.0;0.0;0.0;Jun 93;210;16. Nov;210;21. MŠr;No
17.10.09;45.0;57.9;0.0;0.0;0.0;Jun 26;30;14. Sep;40;21. MŠr;No
21.10.09;42.1;78.1;0.0;0.0;0.0;Jan 79;220;Aug 95;220;14. Sep;No
30.10.09;54.0;61.0;0.01;0.0;0.0;Feb 68;90;12. Aug;80;14.99;Yes
06.11.09;37.9;60.1;0.0;0.0;0.0;Feb 68;20;14. Sep;40;17. Sep;No
08.11.09;42.1;75.9;0.0;0.0;0.0;Feb 91;270;08. Mai;90;12. Aug;No
16.11.09;42.1;73.9;0.0;0.0;0.0;0.89;80;08. Mai;100;12. Aug;Yes
22.11.09;37.0;57.0;0.19;0.0;0.0;Mai 82;70;17.0;70;23. Apr;Yes
25.11.09;46.9;55.9;0.01;0.0;0.0;Feb 68;230;Aug 95;230;12. Aug;Yes
26.11.09;41.0;61.0;0.07;0.0;0.0;MŠr 36;300;14. Sep;320;25. Mai;Yes
28.11.09;28. Sep;57.9;0.0;0.0;0.0;MŠr 36;230;12. Aug;330;14.99;No
29.11.09;39.0;71.1;0.0;0.0;0.0;Jul 83;210;14.99;220;21.92;No
30.11.09;42.1;62.1;0.18;0.0;0.0;Okt 51;230;21. MŠr;10;33.11;Yes
02.12.09;39.9;68.0;02. MŠr;0.0;0.0;Aug 72;220;31.99;230;38.92;Yes
04.12.09;34.0;55.9;0.0;0.0;0.0;Feb 24;60;10. Jul;40;Dez 97;No
05.12.09;36.0;48.0;0.41;0.0;0.0;Apr 92;350;14. Sep;330;23. Apr;Yes
09.12.09;39.9;70.0;0.76;0.0;0.0;14.99;230;36.91;240;51.0;Yes
10.12.09;35.1;59.0;0.0;0.0;0.0;Aug 95;240;17. Sep;270;27.96;No
17.12.09;28.0;45.0;0.0;0.0;0.0;02. Jan;50;10. Jul;20;14. Sep;No
18.12.09;30. Sep;37.0;0.46;0.12;0.0;09. Apr;50;25. Mai;50;33.11;Yes
19.12.09;30.0;34.0;0.44;0.0;0.0;Jul 61;50;21. MŠr;340;25.95;Yes
23.12.09;25.0;53.1;0.0;0.0;0.0;0.45;50;06. Apr;160;10. Jul;No
25.12.09;36.0;59.0;0.8;0.0;0.0;Okt 96;110;21. MŠr;100;36.91;Yes
27.12.09;28.0;55.0;0.0;0.0;0.0;MŠr 58;220;12. Aug;210;16. Nov;Yes
06.01.10;19.0;41.0;0.0;0.0;0.0;Mai 59;280;14. Sep;290;21.92;No
10.01.10;19.0;37.0;0.0;0.0;0.0;Feb 46;30;12. Aug;30;17.0;No
12.01.10;28.0;37.9;0.0;0.0;0.0;Feb 68;20;Dez 97;10;17.0;No
19.01.10;35.1;66.0;0.0;0.0;0.0;Jan 79;240;12. Aug;230;14. Sep;Yes
26.01.10;30. Sep;51.1;0.0;0.0;0.0;Aug 28;240;19.91;230;29. Aug;No
02.02.10;28. Sep;37.0;0.09;0.0;0.98;Mai 14;60;21.92;60;29. Aug;Yes
09.02.10;32.0;39.9;0.35;0.0;0.0;04. Jul;90;16. Nov;90;21. MŠr;Yes
20.02.10;23.0;59.0;0.0;0.0;0.0;Feb 46;280;12. Aug;290;16. Nov;No
21.02.10;25.0;64.9;0.0;0.0;0.0;03. Aug;220;14. Sep;230;17. Sep;No
25.02.10;30.0;42.1;0.0;0.12;0.0;08. Mai;300;17. Sep;320;29. Aug;Yes
01.03.10;28. Sep;54.0;0.0;0.0;0.0;MŠr 36;310;Dez 97;330;17. Sep;No
19.03.10;37.0;73.9;0.0;0.0;0.0;Feb 46;250;14.99;250;17.0;No
23.04.10;48.0;72.0;0.0;0.0;0.0;Jan 34;30;08. Mai;40;Aug 95;No
02.05.10;72.0;91.9;0.0;0.0;0.0;13.87;230;23.94;230;33.11;No
06.05.10;68.0;91.9;0.0;0.0;0.0;08. Mai;240;16. Nov;220;21.92;No
09.05.10;48.9;68.0;0.0;0.0;0.0;Jun 93;270;17.0;340;25. Mai;No
10.05.10;42.1;68.0;0.0;0.0;0.0;Apr 47;80;16. Nov;70;21.92;No
13.05.10;64.0;75.9;0.0;0.0;0.0;Jun 93;50;14.99;120;17. Sep;No
16.05.10;66.9;82.0;0.12;0.0;0.0;Apr 92;120;14.99;120;19.91;Yes
22.05.10;66.0;82.0;0.59;0.0;0.0;Apr 92;250;17. Sep;250;23.94;Yes
28.05.10;64.0;87.1;0.41;0.0;0.0;Jun 71;230;25. Mai;220;31.09;Yes
05.06.10;73.0;91.9;0.0;0.0;0.0;Jul 83;230;17.0;240;21.92;No
07.06.10;64.0;82.0;0.0;0.0;0.0;MŠr 58;30;14. Sep;310;21. MŠr;No
08.06.10;64.0;82.9;0.0;0.0;0.0;04. Jul;30;10. Jul;100;14.99;No
18.06.10;69.1;88.0;0.0;0.0;0.0;Mai 82;70;14. Sep;80;17. Sep;No
25.06.10;77.0;93.9;0.0;0.0;0.0;Apr 47;190;14. Sep;190;17. Sep;No
28.06.10;73.0;99.0;0.0;0.0;0.0;08. Mai;230;21. MŠr;240;23.94;Yes
11.07.10;73.0;96.1;0.0;0.0;0.0;Apr 25;230;16. Nov;230;21.92;Yes
14.07.10;72.0;91.9;0.23;0.0;0.0;MŠr 36;30;12. Aug;40;14.99;Yes
21.07.10;75.0;97.0;0.0;0.0;0.0;Jul 83;230;17.0;260;29. Aug;No
24.07.10;79.0;100.0;0.0;0.0;0.0;Sep 62;230;17. Sep;240;25.95;Yes
27.07.10;72.0;82.9;0.32;0.0;0.0;Mai 14;150;Dez 97;160;16. Nov;Yes
28.07.10;73.9;93.9;0.0;0.0;0.0;Mai 14;250;Dez 97;220;16. Nov;Yes
05.08.10;73.9;95.0;0.8;0.0;0.0;Okt 51;210;23.94;290;38.92;Yes
06.08.10;72.0;91.9;0.0;0.0;0.0;03. Aug;260;12. Aug;270;14.99;No
08.08.10;71.1;90.0;0.0;0.0;0.0;MŠr 58;70;12. Aug;110;21. MŠr;Yes
19.08.10;75.0;84.0;0.6;0.0;0.0;Feb 68;60;Dez 97;70;14.99;Yes
22.08.10;73.0;91.0;0.07;0.0;0.0;04. Jul;230;Dez 97;230;17.0;Yes
